"회계년도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","세부사업명","경비구분","정부안금액(천원)","국회확정금액(천원)"
"2014","여성가족부","광역지역발전특별회계","제주특별자치도계정","사회복지","노인・청소년","청소년정책및역량강화","청소년시설확충","청소년시설확충(제주특별자치도계정)","주요사업비(기금사업비)","1460000","1460000"
"2014","여성가족부","광역지역발전특별회계","지역개발계정","사회복지","노인・청소년","청소년정책및역량강화","청소년시설확충","청소년시설확충(지역개발계정)","주요사업비(기금사업비)","43531000","43531000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","다문화가족지원","다문화가족 사회통합기반구축","주요사업비(기금사업비)","4481000","4481000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","다문화가족지원","다문화가족 정착 및 자녀양육 지원","주요사업비(기금사업비)","59457000","60387000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","다문화가족지원","전국다문화가족실태조사","주요사업비(기금사업비)","344000","344000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","다문화가족지원","폭력피해이주여성지원사업","주요사업비(기금사업비)","5576000","5690000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","한부모가족지원(기금)","청소년한부모 자립지원","주요사업비(기금사업비)","2287000","2287000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","한부모가족지원(기금)","한부모가족 복지시설지원","주요사업비(기금사업비)","3374000","3460000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","가족기능강화","한부모가족지원(기금)","한부모가족자녀 양육비 등 지원","주요사업비(기금사업비)","51564000","51564000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","기금간거래(전출금)","복권기금전출(여성발전기금)","여성발전기금에서 복권기금으로의 전출","주요사업비(기금사업비)","4871000","4871000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성・아동폭력예방및보호지원","가정폭력・성폭력피해자무료법률지원","가정폭력・성폭력피해자무료법률지원","주요사업비(기금사업비)","1594000","1594000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성・아동폭력예방및보호지원","가정폭력・성폭력피해회복및재발방지사업","가정폭력・성폭력 재발방지사업","주요사업비(기금사업비)","2964000","2964000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성・아동폭력예방및보호지원","가정폭력・성폭력피해회복및재발방지사업","가정폭력방지 및 피해자 지원","주요사업비(기금사업비)","13343000","13550000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성・아동폭력예방및보호지원","성매매방지중앙지원센터운영(기금)","성매매방지중앙지원센터운영","주요사업비(기금사업비)","1541000","1541000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성・아동폭력예방및보호지원","취약계층여성지원(기금)","여성장애인사회참여확대지원","주요사업비(기금사업비)","1263000","1289000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성가족부행정지원","여성발전기금 기금운영비","기금관리비","기본경비(경상운영비)","14000","14000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성능력개발 및 일자리지원강화","경력단절여성등 지역일자리 취업연계","결혼이민여성인턴 운영","주요사업비(기금사업비)","1400000","1400000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여성능력개발 및 일자리지원강화","경력단절여성등 지역일자리 취업연계","고학력경력단절여성취업지원","주요사업비(기금사업비)","50000","50000"
"2014","여성가족부","여성발전기금",,"사회복지","보육・가족및여성","여유자금운용","여유자금운용(여성발전기금)","비통화금융기관예치","주요사업비(기금사업비)","7745000","7745000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년사회안전망강화","청소년 생활환경개선","유해매체환경 감시체계강화","주요사업비(기금사업비)","2909000","2909000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년사회안전망강화","청소년 생활환경개선","청소년 유해환경 개선","주요사업비(기금사업비)","1494000","1494000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년사회안전망강화","청소년폭력 및 가출예방","청소년폭력 및 가출예방","주요사업비(기금사업비)","300000","300000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년정책및역량강화","청소년 국제교류활동지원","스카우트연맹연차회비지원","주요사업비(기금사업비)","266000","266000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년정책및역량강화","청소년관련 산하기관 지원","한국청소년상담복지개발원 운영지원","주요사업비(기금사업비)","13960000","13960000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년정책및역량강화","청소년관련 산하기관 지원","한국청소년활동진흥원 운영지원","주요사업비(기금사업비)","23206000","23206000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년정책및역량강화","청소년수련시설 지원","청소년시설안전지원","주요사업비(기금사업비)","1754000","1754000"
"2014","여성가족부","일반회계",,"사회복지","노인・청소년","청소년정책및역량강화","청소년수련시설 지원","청소년지도사 양성","주요사업비(기금사업비)","450000","450000"
